filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.identifier#text|mods.identifier@type|mods.note#text|mods.note@displayLabel|mods.recordInfo.recordContentSource#text|mods.recordInfo.recordContentSource@valueURI|mods.subject.0topic|mods.subject.10topic|mods.subject.11topic|mods.subject.12topic|mods.subject.13topic|mods.subject.14topic|mods.subject.15topic|mods.subject.16topic|mods.subject.17topic|mods.subject.1topic|mods.subject.2topic|mods.subject.3topic|mods.subject.4topic|mods.subject.5topic|mods.subject.6topic|mods.subject.7topic|mods.subject.8topic|mods.subject.9topic|mods.subjecttopic|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:mods|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsabstract|modstypeOfResource
arrpgimg_212.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0006_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Landscape|    |    |    |    |    |    |    |    |Settlement schools|    |    |    |    |    |    |    |    |    |Pi Beta Phi Settlement School postcard|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_213.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0008_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Students|    |    |    |    |    |    |    |    |School children|Staff|Teachers|    |    |    |    |    |    |    |Mrs. Eunice Weaver, director, and three pupils|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Mrs. Weaver and three of my pupils.|still image
arrpgimg_207.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0092_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |School Children|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_159.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0068_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Helen Chew and Tom McCarter|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_165.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0070_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Greenbriar community water wheel|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_171.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0073_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Little Pigeon River Valley|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_67.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0035_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mountain Scene|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_73.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0037_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |School from Mill Creek|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_429.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0043_0004|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Cabins|    |    |    |    |    |    |    |    |Homes|    |    |    |    |    |    |    |    |    |Second night at Jo Cole's Cabin|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_367.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0021_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|Students|Cattle|Reagan, Lucrettie|Reagan, Carl|    |    |    |    |    |Lucrettie Reagan, Lillie and friends, Carl Reagan and his calf|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Lucrettie Reagan is the tallest girl holding broom.|still image
arrpgimg_401.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0033_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Schools|    |    |    |    |    |    |    |    |School buildings|Burton, Emily|    |    |    |    |    |    |    |    |Two Miles up Baskins from our school|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Woman standing in front of school house appears to be Emily Burton.|still image
arrpgimg_415.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0038_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Plays|McCarter, Arlie|Maples, Emma|    |    |    |    |    |    |People|Students|Teachers|Creswell, J. Wilbur|McCarter, Cora|Carr, Rose|McCarter, Tom|McCarter, Polly|Huff, Estelle|    |###############################################################################################################################################################################################################################################################|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_373.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0023_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|Students|Animals|    |    |    |    |    |    |    |The Boys and Girls love to have teacher make their picture|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_398.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0032_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Whittle|Creswell, J. Wilbur|    |    |    |    |    |    |    |    |Miss Whittle, Sevier County Agent, Mr. Creswell, our Manual Training Teacher|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_98.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0046_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Pollard Cottage|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_388.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0029_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mills|    |    |    |    |    |    |    |    |People|Crops|Whaley, Aunt Lydia|Burton, Emily|    |    |    |    |    |    |Aunt Lydia's corn mill|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The woman pictured is Emily Burton.|still image
arrpgimg_88.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0042_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Group Photo|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_77.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0038_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Charlie Ogle's Store|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_63.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0033_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |View from Teachers' Cottage porch|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_439.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0047_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Roads|    |    |    |    |    |    |    |    |Fences|People|Bishop, Evelyn|Runyan, Abbie|Burton, Emily|    |    |    |    |    |A Muddy Tramp, Evelyn, Abbie, Emily|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Evelyn Bishop, far left, Abbie Runyan, far right, Emily Burton, following.|still image
arrpgimg_377.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0025_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Stores|    |    |    |    |    |    |    |    |Churches|Roads|Charley Ogle's Store|White Oak Flats Baptist Church|    |    |    |    |    |    |Store House and Church House|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The photographer was standing north of Charley Ogle's Store, looking south.|still image
arrpgimg_411.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0036_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Children|    |    |    |    |    |    |    |    |Livestock|Animals|Clabo, Maud|    |    |    |    |    |    |    |The Big Black Kettle, owned by every family, used for washing and kept by the creek.|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The girl in the photo appears to be Maud Clabo.  This is the Carr family home.|still image
arrpgimg_405.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0034_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Cabins|    |    |    |    |    |    |    |    |People|Camps|Burton, Emily|    |    |    |    |    |    |    |Charley Walker's Cabin (camp for hunters)|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Woman in front of cabin is teacher Emily Burton.|still image
arrpgimg_363.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0019_0004|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Vehicles|    |    |    |    |    |    |    |    |School buildings|Murphy College|Sevierville/Sevier County|    |    |    |    |    |    |    |Murphy College, Sevierville|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_149.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0065_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Eugene Trentham|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
