filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.identifier#text|mods.identifier@type|mods.language.languageTerm#text|mods.language.languageTerm@authority|mods.language.languageTerm@type|mods.location.physicalLocation.0#text|mods.location.physicalLocation.0@displayLabel|mods.location.physicalLocation.1#text|mods.location.physicalLocation.1@displayLabel|mods.location.physicalLocation.2#text|mods.location.physicalLocation.2@displayLabel|mods.location.physicalLocation.3#text|mods.location.physicalLocation.3@displayLabel|mods.location.physicalLocation.4#text|mods.location.physicalLocation.4@displayLabel|mods.name.0.role.roleTerm#text|mods.name.0.role.roleTerm@authority|mods.name.0.role.roleTerm@valueURI|mods.name.0namePart|mods.name.1.role.roleTerm#text|mods.name.1.role.roleTerm@authority|mods.name.1.role.roleTerm@valueURI|mods.name.1namePart|mods.name.2.role.roleTerm#text|mods.name.2.role.roleTerm@authority|mods.name.2.role.roleTerm@valueURI|mods.name.2namePart|mods.name.role.roleTerm#text|mods.name.role.roleTerm@authority|mods.name.role.roleTerm@valueURI|mods.namenamePart|mods.note#text|mods.note.0#text|mods.note.0@displayLabel|mods.note.1#text|mods.note.1@displayLabel|mods.note@displayLabel|mods.originInfo.dateIssued#text|mods.originInfo.dateIssued@encoding|mods.originInfo.dateIssued@keyDate|mods.originInfo.dateIssued@qualifier|mods.originInfopublisher|mods.physicalDescriptionextent|mods.recordInfo.languageOfCataloging.languageTerm#text|mods.recordInfo.languageOfCataloging.languageTerm@authority|mods.recordInfo.languageOfCataloging.languageTerm@type|mods.recordInfo.recordContentSource#text|mods.recordInfo.recordContentSource@valueURI|mods.relatedItem.0.part.extent@unit|mods.relatedItem.0.part.extentlist|mods.relatedItem.0.titleInfopartNumber|mods.relatedItem.0.titleInfotitle|mods.relatedItem.0@displayLabel|mods.relatedItem.0@type|mods.relatedItem.1.titleInfotitle|mods.relatedItem.1@displayLabel|mods.relatedItem.1@type|mods.subject.0@authority|mods.subject.0temporal|mods.subject.1@authority|mods.subject.1topic|mods.subject.2@authority|mods.subject.2topic|mods.subject.3@authority|mods.subject.3topic|mods.subject.4@authority|mods.subject.4topic|mods.tableOfContents#text|mods.tableOfContents@displayLabel|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsgenre|modstypeOfResource
arrow_60.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr3910029_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 1|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Sarah PomeroyRugg|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Melinda B.Stuart|    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1922-10|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 29-38|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 29-38|Volume 39, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Staff.|local|Facilities.|local|Handicraft .|local|Funding.|Annual Report of Chairman of Settlement School Committee; Pi Beta Phi Settlement School Statement of Receipts and Expenditures for the Year Ending April 30, 1922|Table Of Contents|Settlement School Reports|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_74.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4130401_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 6|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Dorothy SmallwoodGeare|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|BarbaraDewell|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|HarmoTaylor|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1925-03|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 401-407|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 401-407|Volume 41, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Teachers.|local|Facilities.|local|Living conditions.|    |    |Extracts From the Diary of Samuella Pepyless, a Novice at the Settlement School; A Visit to Gatlinburg|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_194.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6810047_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 4|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ruth BarrettSmith|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ruth Dyer|    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1951-09|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 47-59|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 47-59|Volume 68, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Budget.|local|Arrowcraft.|local|Health care.|local|Education.|Chairman of the Settlement School Committee; Report of Director of Settlement School, 1951; Pi Beta Phi Settlement School, Gatlinburg, Tennessee, Report on Audit, Year Ended June 30, 1951|Table Of Contents|Settlement School Reports|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_180.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6510091_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 1|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ruth BarrittSmith|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|RuthDyer|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ethel M.Snow|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1948-09|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 91-114|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 91-114|Volume 65, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Budget.|local|Arrowcraft.|local|Education.|local|Health care.|Report of Chairman of Settlement School Committee; Report of Director; Arrowcraft Report; Report of Weaving Department; The Jennie Nicol Memorial Health Center; Report of the Principal; Financial Report of the Physical Education Department; Report of Craft Department; Home Economics Department; Supervisor of Public School Music; Pi Beta Phi Settlement School, Gatlinburg, Tennessee, Report on Audit, Year Ended June 30, 1948|Table Of Contents|Settlement School Reports|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_5.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr2830293_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 35, Folder 9|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Anna J.Branson|Arrow Articles|    |    |    |    |Project Part|1912-04|w3cdtf|yes|    |Pi Beta Phi Fraternity|Page 293|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Page 293|Volume 28, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Funding.|    |    |    |    |    |    |    |    |Pi Beta Phi Settlement School Fund|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_221.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7530207_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 11|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|Spring 1959|    |yes|approximate|Pi Beta Phi Fraternity|Page 206|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Page 206|Volume 75, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Handicraft.|    |    |    |    |    |    |Pi Phi Handicraft Exhibit in Lincoln|Table Of Contents|Pi Phi Personalities|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_235.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7910009_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 15|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|Fall 1962|    |yes|approximate|Pi Beta Phi Fraternity|Pages 8-10|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 8-10|Volume 79, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Arrowcraft.|local|Weaving.|local|People.|local|Staff.|Smithsonian Exhibit; Golden Anniversary Program; Lolita Snell Prouty Memorial|Table Of Contents|50th Anniversary Spotlight on Settlement School|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_209.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7230159_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 8|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Louise WheelorDobler|Arrow Articles|    |    |    |    |Project Part|Spring 1956|    |yes|approximate|Pi Beta Phi Fraternity|Pages 158-161|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 158-161|Volume 72, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Summer crafts workshop.|local|University of Tennessee.|local|Tourism.|    |    |First Foreign Craft Study Tour, Huge Success; Summer Craft Workshops|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_208.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7220105_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 8|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Louise WheelorDobler|Arrow Articles|    |    |    |    |Project Part|Winter 1955|    |yes|approximate|Pi Beta Phi Fraternity|Pages 105-106|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 105-106|Volume 72, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Nurses.|local|Healthcare.|local|Community outreach.|local|Government.|    |    |News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_234.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7840015_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 14|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Zoe SaundersJames|Arrow Articles|    |    |    |    |Project Part|Summer 1962|    |yes|approximate|Pi Beta Phi Fraternity|Pages 14-15, 21|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 14-15, 21|Volume 78, Number 4|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Facilities.|local|Arrowcraft.|local|People.|    |    |    |    |Golden Anniversary Is Celebrated in Gatlinburg|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_220.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7530199_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 11|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Lois SnyderFinger|Arrow Articles|    |    |    |    |Project Part|Spring 1959|    |yes|approximate|Pi Beta Phi Fraternity|Pages 198-201|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 198-201|Volume 75, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Summer crafts workshop.|local|Education .|local|Healthcare.|local|Arrowcraft.|    |    |News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_4.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr2830288_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 35, Folder 9|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Edna L.Stone|    |includes unpaginated plate of Miss Martha Hill|Additional Information|Arrow Articles|Project Part|    |1912-04|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 288-292|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 288-292|Volume 28, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Planning.|local|Living conditions.|local|Curriculum.|local|Health care.|    |    |The Pi Beta Phi Settlement School|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Essay|text
arrow_181.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6520185_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 1|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1948-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 185-186|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 185-186|Volume 65, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Community programs.|    |    |    |    |    |    |    |    |Tennessee Gamma Installation|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_195.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6820133_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 4|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Harriet Goodsell Rauch|Arrow Articles|    |    |    |    |Project Part|1951-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 132-134|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 132-134|Volume 68, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|People.|local|Conferences.|local|Staff.|    |    |    |    |News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_75.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4140585_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 6|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Dorothy SmallwoodGeare|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Evelyn Bishop|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|A. J. Mattil|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1925-06|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 585-588|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 585-588|Volume 41, Number 4|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Agriculture.|    |    |    |    |    |    |Pioneering in Agriculture|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_61.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr3920251_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 1|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Sarah PomeroyRugg|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|O. J. Mattil|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|AnnaDowell|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1922-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 251-259|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 251-259|Volume 39, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Agriculture.|local|Fairs.|    |    |    |    |Vocational Agriculture in Tennessee and Work of the Teacher of Vocational Agriculture; The Smith-Hughes Agriculture at the Pi Beta Phi School, July, August, September, 1922; The Trip to the Fair; Gatlinburg Community Fair;|Table Of Contents|News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
