headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.physicalLocation.0#text|metadata.mods.location.physicalLocation.0@displayLabel|metadata.mods.location.physicalLocation.1#text|metadata.mods.location.physicalLocation.1@displayLabel|metadata.mods.location.physicalLocation.2#text|metadata.mods.location.physicalLocation.2@displayLabel|metadata.mods.location.physicalLocation.3#text|metadata.mods.location.physicalLocation.3@displayLabel|metadata.mods.location.physicalLocation.4#text|metadata.mods.location.physicalLocation.4@displayLabel|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated#text|metadata.mods.originInfo.dateCreated@encoding|metadata.mods.originInfo.dateCreated@keyDate|metadata.mods.originInfo.dateCreated@point|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource#text|metadata.mods.recordInfo.recordContentSource@valueURI|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0@authority|metadata.mods.subject.0topic|metadata.mods.subject.10.name.role.roleTerm#text|metadata.mods.subject.10.name.role.roleTerm@authority|metadata.mods.subject.10.name.role.roleTerm@valueURI|metadata.mods.subject.10.namenamePart|metadata.mods.subject.10@authority|metadata.mods.subject.11.name.role.roleTerm#text|metadata.mods.subject.11.name.role.roleTerm@authority|metadata.mods.subject.11.name.role.roleTerm@valueURI|metadata.mods.subject.11.namenamePart|metadata.mods.subject.11@authority|metadata.mods.subject.12.name.role.roleTerm#text|metadata.mods.subject.12.name.role.roleTerm@authority|metadata.mods.subject.12.name.role.roleTerm@valueURI|metadata.mods.subject.12.namenamePart|metadata.mods.subject.12@authority|metadata.mods.subject.1@authority|metadata.mods.subject.1topic|metadata.mods.subject.2.name.role.roleTerm#text|metadata.mods.subject.2.name.role.roleTerm@authority|metadata.mods.subject.2.name.role.roleTerm@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2@authority|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.name.role.roleTerm#text|metadata.mods.subject.3.name.role.roleTerm@authority|metadata.mods.subject.3.name.role.roleTerm@valueURI|metadata.mods.subject.3.namenamePart|metadata.mods.subject.3@authority|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4.name.role.roleTerm#text|metadata.mods.subject.4.name.role.roleTerm@authority|metadata.mods.subject.4.name.role.roleTerm@valueURI|metadata.mods.subject.4.namenamePart|metadata.mods.subject.4@authority|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5.name.role.roleTerm#text|metadata.mods.subject.5.name.role.roleTerm@authority|metadata.mods.subject.5.name.role.roleTerm@valueURI|metadata.mods.subject.5.namenamePart|metadata.mods.subject.5@authority|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6.name.role.roleTerm#text|metadata.mods.subject.6.name.role.roleTerm@authority|metadata.mods.subject.6.name.role.roleTerm@valueURI|metadata.mods.subject.6.namenamePart|metadata.mods.subject.6@authority|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7.name.role.roleTerm#text|metadata.mods.subject.7.name.role.roleTerm@authority|metadata.mods.subject.7.name.role.roleTerm@valueURI|metadata.mods.subject.7.namenamePart|metadata.mods.subject.7@authority|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8.name.role.roleTerm#text|metadata.mods.subject.8.name.role.roleTerm@authority|metadata.mods.subject.8.name.role.roleTerm@valueURI|metadata.mods.subject.8.namenamePart|metadata.mods.subject.8@authority|metadata.mods.subject.9.name.role.roleTerm#text|metadata.mods.subject.9.name.role.roleTerm@authority|metadata.mods.subject.9.name.role.roleTerm@valueURI|metadata.mods.subject.9.namenamePart|metadata.mods.subject.9@authority|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2019-11-18T04:00:18Z|arrsimple_278|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000101001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A278|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A278/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Wilchins, Susan|Arrowmont Simple Images|Project Part|1990|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Weaving.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Wilchins, Susan.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |"Southern Quilts: A New View - ""Night Thoughts II"" by Susan Wilchins"|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
2019-11-18T04:00:18Z|arrsimple_268|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000091001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A268|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A268/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1971|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Weaving.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Birth of Arrowmont School of Arts and Crafts, Gatlinburg, Tennessee, 1965-1979.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |End of Session, Weaving Exhibit, 1971|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Selection of macrame weavings|photograph|still image
2019-11-18T04:00:18Z|arrsimple_255|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000078001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A255|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A255/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Juna, Anita|Arrowmont Simple Images|Project Part|2005|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Prints.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Juna, Anita.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Prints from Anita Juna's Printmaking Class.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Selection of prints.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_115|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0058|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 29.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A115|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A115/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1929|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arrowcraft.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Weaving.|    |    |    |    |local|    |Adult programs.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Weaving class|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Arrowmont community - Weavers - 1929|photograph|still image
2019-11-18T04:00:18Z|arrsimple_101|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0051|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 26.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A101|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A101/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1928|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Boys.|    |    |    |    |local|    |Dormitories.|    |    |    |    |local|    |Red Barn.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Fleming, Ben.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Dormitory Boys 1928|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Ben Fleming, 3rd from right|photograph|still image
2019-11-18T04:00:18Z|arrsimple_306|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000129001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A306|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A306/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1999|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Children.|    |    |    |    |local|    |Basketry.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Girls working on basket weaving.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
2019-11-18T04:00:18Z|arrsimple_77|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0039|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 20.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A77|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A77/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1921|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Boys.|    |    |    |    |local|    |Girls.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Students - 1921|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Group of 5 boys, 1 girl in the background|photograph|still image
2019-11-18T04:00:18Z|arrsimple_435|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi115|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A435|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A435/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1912-12-08|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Animals.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Pi Beta Phi Settlement School.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Maples, Emma.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Maples, Cecil.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Reagan, Allie.|local|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Reagan, Flora.|local|1. Cecil Maples 2. Flora Reagan 3. Emma Maples 4. Allie Reagan going to school.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Four youngsters on horseback; Cecil Maples, Flora Reagna, Emma Maples, and Allie Reagan on the far right.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_402|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi082|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A402|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A402/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1928|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Handicraft.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|People.|    |    |    |    |local|    |Teachers.|    |    |    |    |local|    |Administrators.|    |    |    |    |local|    |Arrowcraft Shop.|    |    |    |    |local|    |Pi Beta Phi Settlement School.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |The Arrowcraft Shop.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Four teachers and administrators on horseback.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_97|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0049|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 26.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A97|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A97/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1919|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Girls.|    |    |    |    |local|    |Boys.|    |    |    |    |local|    |Six-Room Schoolhouse, Gatlinburg.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Young students, Six-Room Schoolhouse|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
2019-11-18T04:00:18Z|arrsimple_65|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0033|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 4.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A65|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A65/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1928|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Girls.|    |    |    |    |local|    |Boys.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Students - 1928|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Large group of students, boys and girls|photograph|still image
2019-11-18T04:00:18Z|arrsimple_168|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0169|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 60, Folder 30.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A168|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A168/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1931|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|People.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Baskets.|    |    |    |    |local|    |Basketry.|    |    |    |    |local|    |Staff.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|McCarter, Harrison.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Harrison McCarter on his porch.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Harrison McCarter, Settlement School handyman and basket-maker. Postcard created by Cline.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_429|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi109|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A429|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A429/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1928|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|River.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Landscape.|    |    |    |    |local|    |Mountains.|    |    |    |    |local|    |Little Pigeon River.|    |    |    |    |local|    |Sugarlands.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |From Bridge -- Sugarlands -- Fall -- '28 Little Pigeon River Gatlinburg.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|A view of the Little Pigeon River.|photograph|still image
